Trialid,expTime,gambleDelay,gambleRT,outcomeRT,response,standardGamble,trialNumber,uniqueid
24,,4699.7305278422,0,340,success,4,91,26
23,,4736.1749743639,0,430,success,3,92,26
25,,5234.2051010521,0,410,success,5,93,26
2,,0,0,749,success,2,94,26
1,,2916.357649661,0,388,success,1,95,26
34,,1064.8941680372,1266,0,gamble,4,96,26
26,,4557.609750049,0,0,earlyFail,6,97,26
35,,1023.3420356304,1152,0,gamble,5,98,26
25,,1134.4752677762,0,414,success,5,99,26
23,,5396.9760713772,0,371,success,3,100,26
6,,4901.9511704054,0,413,success,6,101,26
34,,3007.8908652512,1023,0,gamble,4,102,26
21,,4834.6513384698,0,426,success,1,103,26
6,,0,0,403,success,6,104,26
2,,1006.0383014906,0,500,success,2,105,26
4,,4911.8937612625,0,335,success,4,106,26
36,,4843.6694217229,887,0,gamble,6,107,26
24,,916.4640932666,0,343,success,4,108,26
22,,4943.5407036592,0,363,success,2,109,26
21,,2961.9725405447,0,0,fail,1,110,26
33,,943.7084886998,1051,0,gamble,3,111,26
36,,5270.8524847446,1037,0,gamble,6,112,26
2,,897.3403519403,0,386,success,2,113,26
6,,905.3859894923,0,424,success,6,114,26
6,,5047.5021746359,0,402,success,6,115,26
33,,2836.7848559533,2183,0,gamble,3,116,26
31,,5037.7130189187,1257,0,gamble,1,117,26
1,,3054.9489522242,0,402,success,1,118,26
21,,5028.2247851437,0,0,fail,1,119,26
2,,4868.8066903733,870,0,gamble,2,120,26
26,,1084.4428128934,0,408,success,6,121,26
5,,1094.9931509555,0,381,success,5,122,26
1,1421098,5212.6350593915,966,0,gamble,1,123,26
21,,5385.7108352138,0,402,success,1,1,27
34,,5336.8518891587,2054,0,gamble,4,2,27
6,,2897.8383769816,0,389,success,6,3,27
6,,993.5435772281,1292,0,gamble,6,4,27
24,,975.8806607351,0,499,success,4,5,27
5,,4920.5169069684,0,412,success,5,6,27
3,,2948.4388751431,1327,0,gamble,3,7,27
35,,1068.1505227423,1751,0,gamble,5,8,27
3,,4806.3531179328,0,344,success,3,9,27
1,,0,0,403,success,1,10,27
22,,4965.4758434949,0,424,success,2,11,27
26,,1007.1403091526,0,538,success,6,12,27
6,,5001.7164108007,1457,0,gamble,6,13,27
3,,2973.5105416685,1190,0,gamble,3,14,27
22,,5253.7941843917,0,335,success,2,15,27
6,,1187.9867350299,1848,0,gamble,6,16,27
1,,4901.4332650552,1274,0,gamble,1,17,27
4,,3067.4156934106,1910,0,gamble,4,18,27
33,,928.2333770218,2099,0,gamble,3,19,27
1,,919.8969526707,1677,0,gamble,1,20,27
3,,4901.4366922246,0,657,success,3,21,27
3,,4739.1939783721,0,0,earlyFail,3,22,27
2,,3258.0036683026,1202,0,gamble,2,23,27
21,,4871.9009346708,0,464,success,1,24,27
6,,0,0,429,success,6,25,27
32,,3070.1904010199,2071,0,gamble,2,26,27
4,,4742.9438182946,1932,0,gamble,4,27,27
23,,872.142161177,0,494,success,3,28,27
22,,4626.8534990185,0,443,success,2,29,27
33,,5215.3635882804,1471,0,gamble,3,30,27
33,,4865.7381570341,991,0,gamble,3,31,27
1,,2938.6200889789,0,415,success,1,32,27
5,,0,0,423,success,5,33,27
5,,1035.4387854236,1908,0,gamble,5,34,27
35,,4693.7161809468,1668,0,gamble,5,35,27
5,,4935.2277608315,1334,0,gamble,5,36,27
21,,2893.3169300217,0,579,success,1,37,27
33,,2949.5656392828,1608,0,gamble,3,38,27
5,,3036.7063210964,0,332,success,5,39,27
4,,0,0,420,success,4,40,27
6,,4972.8237391365,829,0,gamble,6,41,27
2,,0,0,0,fail,2,42,27
3,,0,0,430,success,3,43,27
24,,5091.7098515222,0,381,success,4,44,27
5,,0,0,532,success,5,45,27
6,,0,0,420,success,6,46,27
31,,4755.9959938129,1093,0,gamble,1,47,27
21,,4866.7970841433,0,401,success,1,48,27
3,,1137.6247169438,1465,0,gamble,3,49,27
1,,944.138570969,0,415,success,1,50,27
2,,4743.3660630994,832,0,gamble,2,51,27
1,,4752.6840738393,1151,0,gamble,1,52,27
4,,847.7032814123,1544,0,gamble,4,53,27
2,,0,0,448,success,2,54,27
2,,5156.7860081542,1023,0,gamble,2,55,27
26,,5075.5669978267,1359,0,gamble,6,56,27
1,,4968.6136421509,0,375,success,1,57,27
34,,5074.8025091019,1225,0,gamble,4,58,27
4,,4918.7312219519,1097,0,gamble,4,59,27
31,,910.4227068278,1117,0,gamble,1,60,27
4,,5229.0105424395,907,0,gamble,4,61,27
4,,5035.2894435191,796,0,gamble,4,62,27
86,,2030.3403636591,0,403,success,6,63,27
31,,5172.1130365395,1161,0,gamble,1,64,27
3,,1021.3408910423,1841,0,gamble,3,65,27
75,,2079.381436959,1504,0,gamble,5,66,27
36,,2861.305395985,1540,0,gamble,6,67,27
2,,840.0794019344,1497,0,gamble,2,68,27
33,,4676.8964950329,1112,0,gamble,3,69,27
4,,1042.7383585819,1807,0,gamble,4,70,27
5,,4739.8344869009,0,385,success,5,71,27
24,,3102.6539883838,0,426,success,4,72,27
5,,1024.3349637154,1006,0,gamble,5,73,27
32,,4719.2692569547,1089,0,gamble,2,74,27
36,,5199.3885917033,1036,0,gamble,6,75,27
32,,5288.3555219282,877,0,gamble,2,76,27
22,,1018.7609965956,0,395,success,2,77,27
36,,4815.3775963301,1070,0,gamble,6,78,27
34,,4768.1503713912,1056,0,gamble,4,79,27
23,,5125.1193873772,0,316,success,3,80,27
26,,5371.3888390001,0,490,success,6,81,27
24,,5315.7203715746,0,293,success,4,82,27
25,,2968.7090955011,0,513,success,5,83,27
22,,2931.2321302821,0,431,success,2,84,27
5,,3002.2826155663,0,373,success,5,85,27
2,,5089.1147226176,0,337,success,2,86,27
23,,3002.7132077321,0,350,success,3,87,27
25,,5057.6437116937,0,421,success,5,88,27
35,,5281.767683436,1397,0,gamble,5,89,27
21,,1001.5888074788,0,469,success,1,90,27
23,,5257.4824865712,0,411,success,3,91,27
25,,4787.6161147919,0,532,success,5,92,27
2,,5076.0734022783,1023,0,gamble,2,93,27
24,,4937.1782783856,1306,0,gamble,4,94,27
2,,2866.0285037565,0,504,success,2,95,27
6,,2911.4326741897,1527,0,gamble,6,96,27
5,,5241.2179268827,1036,0,gamble,5,97,27
35,,2932.1145359422,1164,0,gamble,5,98,27
23,,4839.0387727454,0,541,success,3,99,27
32,,4817.7539603837,1706,0,gamble,2,100,27
34,,966.4437442888,1141,0,gamble,4,101,27
1,,2934.9364691533,963,0,gamble,1,102,27
32,,1050.8805901225,1043,0,gamble,2,103,27
25,,950.2998779923,0,423,success,5,104,27
31,,2930.0667992743,1025,0,gamble,1,105,27
3,,0,0,467,success,3,106,27
6,,4888.2540431191,1236,0,gamble,6,107,27
36,,956.0441028941,1218,0,gamble,6,108,27
3,,5141.8083281959,1105,0,gamble,3,109,27
4,,2923.2908556945,1144,0,gamble,4,110,27
36,,4937.4574224125,643,0,gamble,6,111,27
1,,0,0,376,success,1,112,27
34,,3007.4894497034,1229,0,gamble,4,113,27
31,,4833.9300665045,1305,0,gamble,1,114,27
1,,5199.5990786201,0,352,success,1,115,27
4,,0,0,389,success,4,116,27
2,,1034.041459082,0,382,success,2,117,27
6,,5301.1671729503,1096,0,gamble,6,118,27
26,,4910.0961176895,0,324,success,6,119,27
35,,5018.8657755516,1226,0,gamble,5,120,27
2,,3909.6373185389,809,0,gamble,2,121,27
26,,2935.1659642331,1212,0,gamble,6,122,27
25,2186595,5241.5219023943,0,370,success,5,123,27
2,,4837.2246230312,0,340,success,2,1,28
25,,2979.938550509,0,370,success,5,2,28
23,,5037.980232141,0,264,success,3,3,28
35,,3018.3273975603,0,291,success,5,4,28
35,,4748.5057675407,0,197,success,5,5,28
1,,2967.9640973259,0,346,success,1,6,28
36,,4873.1471820454,0,351,success,6,7,28
22,,4883.0127855126,0,334,success,2,8,28
21,,1095.499627989,0,398,success,1,9,28
34,,2881.2670979543,0,337,success,4,10,28
22,,2963.4249762068,0,310,success,2,11,28
3,,2903.1950461559,0,221,success,3,12,28
26,,5099.037639796,0,363,success,6,13,28
24,,5339.9905895377,0,333,success,4,14,28
1,,966.2344839719,0,394,success,1,15,28
4,,984.0673198288,0,523,success,4,16,28
33,,5048.6678063544,0,396,success,3,17,28
2,,2986.6058061294,0,369,success,2,18,28
24,,2907.4594705636,0,329,success,4,19,28
4,,4895.5737511143,0,392,success,4,20,28
5,,1001.5939056262,0,325,success,5,21,28
25,,4754.1087050682,0,347,success,5,22,28
1,,4991.2117725311,0,371,success,1,23,28
33,,5183.8273049553,0,304,success,3,24,28
32,,1097.9489205542,0,322,success,2,25,28
4,,5053.3621674108,0,412,success,4,26,28
2,,4641.3089795576,0,390,success,2,27,28
31,,5220.6742633958,0,451,success,1,28,28
3,,4796.845628469,0,346,success,3,29,28
3,,0,0,345,success,3,30,28
1,,4803.5281556955,0,394,success,1,31,28
32,,4853.5457053319,0,384,success,2,32,28
5,,3198.872924963,0,338,success,5,33,28
25,,5133.4181873557,0,349,success,5,34,28
26,,2941.2172719665,0,239,success,6,35,28
3,,5116.00939929,0,372,success,3,36,28
1,,5214.9646658208,0,369,success,1,37,28
36,,5080.7171160226,0,362,success,6,38,28
22,,5211.1116506845,0,438,success,2,39,28
35,,5240.5754552793,0,404,success,5,40,28
75,,2052.539235094,0,363,success,5,41,28
21,,2986.9010702098,0,345,success,1,42,28
2,,0,0,385,success,2,43,28
6,,1153.6265286526,0,343,success,6,44,28
23,,887.3893506609,0,305,success,3,45,28
5,,4945.3751608534,0,422,success,5,46,28
34,,4715.2807165687,0,370,success,4,47,28
35,,5051.6470904227,0,343,success,5,48,28
1,,0,0,349,success,1,49,28
6,,0,0,343,success,6,50,28
2,,5352.895721597,0,323,success,2,51,28
26,,890.6962185085,0,399,success,6,52,28
26,,5220.0784774478,0,303,success,6,53,28
4,,5119.4202377886,0,356,success,4,54,28
3,,940.5627854679,0,345,success,3,55,28
5,,1113.526827938,0,406,success,5,56,28
24,,4919.2771513424,0,313,success,4,57,28
24,,898.3606797332,0,414,success,4,58,28
4,,4723.4868003612,0,429,success,4,59,28
6,,5236.3174162239,0,370,success,6,60,28
2,,4976.6115467076,0,379,success,2,61,28
6,,4856.3720609638,0,386,success,6,62,28
23,,2950.1593062619,0,435,success,3,63,28
5,,0,0,498,success,5,64,28
5,,5253.0886763007,0,407,success,5,65,28
22,,1023.0653086095,0,339,success,2,66,28
3,,5049.8704593631,0,305,success,3,67,28
31,,4846.377469142,0,311,success,1,68,28
24,,4818.277094512,0,365,success,4,69,28
4,,941.7332791034,0,415,success,4,70,28
4,,0,0,414,success,4,71,28
35,,829.5099504825,0,396,success,5,72,28
1,,1102.8199862491,0,377,success,1,73,28
3,,2954.4661716614,0,391,success,3,74,28
2,,4144.0649254105,0,341,success,2,75,28
5,,3101.566312033,0,408,success,5,76,28
25,,5205.8300871108,0,397,success,5,77,28
6,,1014.9783669542,0,369,success,6,78,28
36,,5391.0986107661,0,414,success,6,79,28
36,,3012.0915203945,0,324,success,6,80,28
31,,1012.9679157406,0,437,success,1,81,28
6,,2813.9725202504,0,398,success,6,82,28
31,,3006.1936277464,0,327,success,1,83,28
34,,1097.832803851,0,358,success,4,84,28
26,,4617.0483438744,0,351,success,6,85,28
4,,2812.4987249505,0,356,success,4,86,28
21,,5334.6580707591,0,499,success,1,87,28
21,,4936.6150626791,0,415,success,1,88,28
33,,2915.9948313656,0,423,success,3,89,28
36,,1036.540122357,0,387,success,6,90,28
32,,4957.5029563431,0,326,success,2,91,28
5,,4914.96527457,0,421,success,5,92,28
32,,5131.010156905,0,462,success,2,93,28
3,,0,0,433,success,3,94,28
2,,1029.5269298862,0,0,fail,2,95,28
86,,1964.930870397,0,423,success,6,96,28
1,,0,0,610,success,1,97,28
1,,3157.6619131315,0,362,success,1,98,28
31,,4991.7117389105,0,378,success,1,99,28
21,,4805.5176242584,0,466,success,1,100,28
23,,4862.4880241625,0,392,success,3,101,28
2,,2774.5678031972,0,471,success,2,102,28
2,,0,0,440,success,2,103,28
34,,5234.9535184208,0,390,success,4,104,28
34,,5052.037912068,0,397,success,4,105,28
5,,4755.9508046203,0,427,success,5,106,28
6,,2929.8415603845,0,0,fail,6,107,28
3,,5245.6395913418,0,483,success,3,108,28
4,,0,0,412,success,4,109,28
32,,2954.4031930539,0,383,success,2,110,28
25,,1076.4834660301,0,338,success,5,111,28
22,,4785.909774045,0,423,success,2,112,28
5,,0,0,451,success,5,113,28
1,,4950.7380359994,0,396,success,1,114,28
33,,4786.7134151832,0,470,success,3,115,28
6,,0,0,480,success,6,116,28
6,,4767.344906576,0,441,success,6,117,28
2,,985.1335666348,0,645,success,2,118,28
4,,3041.370295712,0,415,success,4,119,28
23,,5144.7178535681,0,429,success,3,120,28
33,,1161.6242916611,0,403,success,3,121,28
6,,4927.0758018148,0,414,success,6,122,28
3,1592321,1127.2851392347,0,478,success,3,123,28
24,,5063.4404277347,0,0,fail,4,1,29
33,,4655.893593802,0,0,fail,3,2,29
1,,0,0,0,fail,1,3,29
5,,4755.9625663615,0,0,fail,5,4,29
34,,4939.4685663401,0,0,fail,4,5,29
33,,4998.0362116072,0,0,fail,3,6,29
31,,2840.9955891426,0,0,fail,1,7,29
35,,4774.2897113273,0,0,fail,5,8,29
6,,4744.4329502787,0,0,fail,6,9,29
21,,1082.0500809659,0,0,fail,1,10,29
33,,1132.9336341108,0,0,fail,3,11,29
32,,5240.4465439656,0,0,fail,2,12,29
4,,995.4954405297,0,0,fail,4,13,29
36,,2907.5336138271,0,0,fail,6,14,29
4,,3146.4832990162,0,0,fail,4,15,29
6,,3076.19456552,0,0,fail,6,16,29
22,,1113.0387734979,0,0,fail,2,17,29
4,,0,0,0,fail,4,18,29
1,,5106.0834829899,0,0,fail,1,19,29
4,,1051.1681065362,0,0,fail,4,20,29
24,,2935.8256767147,0,0,fail,4,21,29
1,,0,0,0,fail,1,22,29
5,,2850.7667144297,0,0,fail,5,23,29
25,,5300.0306168945,0,0,fail,5,24,29
4,,4926.1665714144,0,0,fail,4,25,29
1,,2969.3499412181,0,0,fail,1,26,29
3,,5144.6478509763,0,0,fail,3,27,29
24,,955.9507753065,0,0,fail,4,28,29
75,,1918.0894607343,0,0,fail,5,29,29
36,,1086.1172619574,0,0,fail,6,30,29
23,,3063.0795233651,0,0,fail,3,31,29
1,,2997.0742946567,0,0,fail,1,32,29
2,,0,0,0,fail,2,33,29
2,,0,0,0,fail,2,34,29
2,,909.321345855,0,0,fail,2,35,29
4,,5062.9979136749,0,0,fail,4,36,29
26,,5323.1868953121,0,0,fail,6,37,29
3,,0,0,0,fail,3,38,29
22,,4994.068642335,0,0,fail,2,39,29
6,,923.7566696004,0,0,fail,6,40,29
3,,900.5588223048,0,0,fail,3,41,29
6,,1082.4685740712,0,0,fail,6,42,29
3,,4689.7652729305,0,0,fail,3,43,29
24,,5179.1660139712,0,0,fail,4,44,29
32,,4627.822391237,0,0,fail,2,45,29
34,,1120.676635802,0,0,fail,4,46,29
5,,0,0,0,fail,5,47,29
4,,0,0,0,fail,4,48,29
21,,5272.1589144771,0,0,fail,1,49,29
34,,4547.8318601026,0,0,fail,4,50,29
31,,5244.2914739311,0,0,fail,1,51,29
1,,4987.5650497818,0,0,fail,1,52,29
6,,0,0,0,fail,6,53,29
21,,3005.1894670048,0,0,fail,1,54,29
23,,850.3819427626,0,0,fail,3,55,29
3,,0,0,0,fail,3,56,29
25,,3006.2840280296,0,0,fail,5,57,29
1,,1068.5868148019,0,0,fail,1,58,29
2,,1088.0554946556,0,0,fail,2,59,29
5,,2956.1421010287,0,0,fail,5,60,29
6,,3038.3991466964,0,0,fail,6,61,29
2,,4728.2951691077,0,0,fail,2,62,29
26,,3093.0467948995,0,0,fail,6,63,29
4,,3075.1040280844,0,0,fail,4,64,29
3,,1049.8714442127,0,0,fail,3,65,29
31,,4900.6761536722,0,0,fail,1,66,29
35,,2936.7258832033,0,0,fail,5,67,29
33,,5215.9709495457,0,0,fail,3,68,29
32,,4925.6390691413,0,0,fail,2,69,29
23,,4741.323171522,0,0,fail,3,70,29
6,,0,0,0,fail,6,71,29
6,,5089.506437024,0,0,fail,6,72,29
5,,0,0,0,fail,5,73,29
3,,4888.3051360573,0,0,fail,3,74,29
26,,4700.2344723137,0,0,fail,6,75,29
21,,4973.1571889082,0,0,fail,1,76,29
22,,5240.0395694558,0,0,fail,2,77,29
26,,989.1329607612,0,0,fail,6,78,29
86,,2105.5662595246,0,0,fail,6,79,29
5,,890.9931633095,0,0,fail,5,80,29
2,,3047.5775384232,0,0,fail,2,81,29
6,,5178.7769740929,0,0,fail,6,82,29
21,,4556.0758811984,0,0,fail,1,83,29
5,,1084.5302144226,0,0,fail,5,84,29
5,,5042.8336666121,0,0,fail,5,85,29
25,,5040.9722734017,0,0,fail,5,86,29
2,,5211.8118232944,0,0,fail,2,87,29
36,,4982.518949007,0,0,fail,6,88,29
24,,4776.2705795502,0,0,fail,4,89,29
3,,3075.8596508692,0,0,fail,3,90,29
35,,5040.2290265367,0,0,fail,5,91,29
36,,4873.9314333667,0,0,fail,6,92,29
34,,3063.6136224436,0,0,fail,4,93,29
33,,3064.1694868545,0,0,fail,3,94,29
6,,4955.5166525913,0,0,fail,6,95,29
31,,991.1127077508,0,0,fail,1,96,29
2,,3160.6479456142,0,0,fail,2,97,29
22,,3029.6384712905,0,0,fail,2,98,29
32,,3132.149601317,0,0,fail,2,99,29
1,,4843.0748799652,0,0,fail,1,100,29
5,,5378.0722828446,0,0,fail,5,101,29
31,,5063.3977299281,0,0,fail,1,102,29
23,,5248.1578922556,0,0,fail,3,103,29
25,,902.3637633568,0,0,fail,5,104,29
34,,5156.747468417,0,0,fail,4,105,29
23,,4932.6642071826,0,0,fail,3,106,29
25,,4875.1207934283,0,0,fail,5,107,29
22,,4668.8857702682,0,0,fail,2,108,29
35,,5481.3580322494,0,0,fail,5,109,29
5,,4959.7355366474,0,0,fail,5,110,29
4,,4853.3904177295,0,0,fail,4,111,29
1,,5204.3261766592,0,0,fail,1,112,29
32,,968.4193461738,0,0,fail,2,113,29
4,,5256.2786402367,0,0,fail,4,114,29
3,,3048.1451602219,0,0,fail,3,115,29
3,,4960.8876634467,0,0,fail,3,116,29
35,,983.965504273,0,0,fail,5,117,29
1,,1025.5216606722,0,0,fail,1,118,29
2,,4869.3243437842,0,0,fail,2,119,29
2,,5063.1247726436,0,0,fail,2,120,29
26,,5055.2678392517,0,0,earlyFail,6,121,29
2,,3947.5299407615,0,0,fail,2,122,29
36,1743031,5169.966813884,0,0,fail,6,123,29
26,,4727.8080544775,2188,0,gamble,6,1,30
32,,3092.3257355681,0,0,earlyFail,2,2,30
5,,4809.943138414,1063,0,gamble,5,3,30
24,,5183.8196047932,1107,0,gamble,4,4,30
35,,4783.4699515126,1076,0,gamble,5,5,30
4,,955.0647035278,0,384,success,4,6,30
4,,4712.7002447724,0,393,success,4,7,30
2,,4766.4219418564,0,324,success,2,8,30
1,,4728.8952526105,0,254,success,1,9,30
21,,938.618526869,0,264,success,1,10,30
32,,5387.3549274593,726,0,gamble,2,11,30
2,,3909.7806398155,0,428,success,2,12,30
2,,5182.9670394449,0,426,success,2,13,30
25,,1054.6030354814,0,404,success,5,14,30
5,,2867.4956088331,0,399,success,5,15,30
5,,5134.5723689107,0,267,success,5,16,30
4,,0,0,0,fail,4,17,30
33,,785.205226015,1441,0,gamble,3,18,30
34,,5030.0782522693,0,0,earlyFail,4,19,30
22,,2857.6669033396,0,532,success,2,20,30
32,,5035.2378959678,663,0,gamble,2,21,30
1,,3045.1599024891,959,0,gamble,1,22,30
34,,4856.1404228981,882,0,gamble,4,23,30
4,,1057.4335626745,0,417,success,4,24,30
4,,2954.4755039938,0,290,success,4,25,30
25,,5149.8177063345,0,0,earlyFail,5,26,30
22,,5333.1508184593,0,265,success,2,27,30
36,,3139.5936656348,1191,0,gamble,6,28,30
25,,5030.1738735575,0,447,success,5,29,30
33,,4858.0217006013,843,0,gamble,3,30,30
3,,0,0,602,success,3,31,30
1,,5092.2984837266,0,503,success,1,32,30
25,,2940.3013205235,0,489,success,5,33,30
2,,880.0072169703,0,518,success,2,34,30
3,,966.5453308764,0,499,success,3,35,30
31,,5074.4487330424,1214,0,gamble,1,36,30
21,,2944.2950404761,0,540,success,1,37,30
6,,3044.5750881922,1024,0,gamble,6,38,30
31,,5309.2457985645,696,0,gamble,1,39,30
1,,0,0,675,success,1,40,30
3,,3062.1086653845,1191,0,gamble,3,41,30
2,,988.5568688783,1901,0,gamble,2,42,30
32,,4831.6492516949,1065,0,gamble,2,43,30
34,,5351.925083158,807,0,gamble,4,44,30
4,,4878.6019010455,773,0,gamble,4,45,30
36,,5191.7760488578,906,0,gamble,6,46,30
5,,959.046147124,1692,0,gamble,5,47,30
3,,4765.7856482621,917,0,gamble,3,48,30
22,,4778.4450770824,718,0,gamble,2,49,30
5,,4980.1474361432,523,0,gamble,5,50,30
3,,2818.2421760098,1121,0,gamble,3,51,30
6,,5240.8768053093,635,0,gamble,6,52,30
3,,5019.4264821308,765,0,gamble,3,53,30
6,,0,0,0,fail,6,54,30
4,,2969.3247198097,0,0,fail,4,55,30
1,,979.0529545549,632,0,gamble,1,56,30
6,,1148.4717301572,735,0,gamble,6,57,30
3,,5120.1463013553,899,0,gamble,3,58,30
23,,4928.5769511098,1875,0,gamble,3,59,30
24,,1111.581886041,0,0,earlyFail,4,60,30
1,,865.9091255196,0,0,fail,1,61,30
31,,2967.5990481121,844,0,gamble,1,62,30
22,,5064.8060732775,621,0,gamble,2,63,30
2,,2941.9996356854,1376,0,gamble,2,64,30
6,,931.9653509748,876,0,gamble,6,65,30
2,,4965.4591278603,570,0,gamble,2,66,30
5,,4824.8127236605,512,0,gamble,5,67,30
21,,4782.3514129158,510,0,gamble,1,68,30
35,,1019.7387782285,0,0,earlyFail,5,69,30
2,,0,0,625,success,2,70,30
4,,5000.5450011234,761,0,gamble,4,71,30
32,,1169.4738991289,0,496,success,2,72,30
24,,5009.917082501,891,0,gamble,4,73,30
1,,0,0,543,success,1,74,30
4,,5100.2981339553,1159,0,gamble,4,75,30
34,,3017.7478347491,719,0,gamble,4,76,30
1,,5307.5393989701,0,0,earlyFail,1,77,30
36,,5014.6760761063,2150,0,gamble,6,78,30
35,,4953.7708618306,514,0,gamble,5,79,30
31,,1026.1296565616,0,0,earlyFail,1,80,30
33,,4976.9379741193,0,0,fail,3,81,30
2,,0,0,0,fail,2,82,30
35,,3098.5999952656,1790,0,gamble,5,83,30
6,,4731.4513480098,761,0,gamble,6,84,30
5,,2958.9280720512,1230,0,gamble,5,85,30
2,,2982.4814471535,772,0,gamble,2,86,30
25,,4774.5557430918,581,0,gamble,5,87,30
31,,4731.8203315799,528,0,gamble,1,88,30
2,,5041.0843539302,513,0,gamble,2,89,30
4,,0,0,691,success,4,90,30
34,,825.5016117512,0,638,success,4,91,30
26,,5055.1694498333,611,0,gamble,6,92,30
22,,978.4970079623,0,0,fail,2,93,30
86,,1920.1343445019,1328,0,gamble,6,94,30
3,,895.1666162655,2025,0,gamble,3,95,30
5,,979.9406217426,0,0,fail,5,96,30
35,,5302.9403075831,826,0,gamble,5,97,30
23,,2837.7503533792,724,0,gamble,3,98,30
75,,2080.1529714975,940,0,gamble,5,99,30
24,,2860.863712895,630,0,gamble,4,100,30
24,,4772.4979781898,767,0,gamble,4,101,30
5,,0,0,0,fail,5,102,30
1,,4944.1666393366,0,0,fail,1,103,30
6,,4908.8699591604,584,0,gamble,6,104,30
23,,5222.9881244347,0,0,earlyFail,3,105,30
26,,1097.4023812429,0,472,success,6,106,30
1,,3081.5164437828,1543,0,gamble,1,107,30
36,,930.8580893927,1420,0,gamble,6,108,30
23,,5210.8391844548,0,0,fail,3,109,30
6,,3003.6089191494,1716,0,gamble,6,110,30
33,,3037.393848405,963,0,gamble,3,111,30
21,,5322.0271110088,1222,0,gamble,1,112,30
6,,5047.1778334117,1877,0,gamble,6,113,30
36,,4737.9530553871,817,0,gamble,6,114,30
5,,0,0,236,success,5,115,30
23,,896.8492736994,1498,0,gamble,3,116,30
3,,5271.1935957231,531,0,gamble,3,117,30
6,,0,0,0,earlyFail,6,118,30
21,,5013.7198878492,0,0,fail,1,119,30
3,,0,0,0,fail,3,120,30
26,,5266.3820994966,0,0,fail,6,121,30
33,,5298.5762401342,633,0,gamble,3,122,30
26,2221635,3009.6510339613,576,0,gamble,6,123,30
24,,3114.237026359,0,288,success,4,1,31
4,,0,0,426,success,4,2,31
4,,5036.2610444455,0,431,success,4,3,31
33,,2882.1552517119,1500,0,gamble,3,4,31
32,,5109.0398034639,0,374,success,2,5,31
24,,5079.3261919639,0,545,success,4,6,31
4,,1097.4343198196,0,450,success,4,7,31
1,,942.467118406,0,466,success,1,8,31
35,,5239.3841177162,1515,0,gamble,5,9,31
6,,4838.4510625922,0,597,success,6,10,31
5,,0,0,440,success,5,11,31
1,,2942.3729866341,0,545,success,1,12,31
4,,849.0676971819,0,479,success,4,13,31
6,,0,0,615,success,6,14,31
2,,4960.250305522,0,538,success,2,15,31
36,,4709.5968961385,0,0,earlyFail,6,16,31
4,,0,0,522,success,4,17,31
35,,1019.6601121007,0,494,success,5,18,31
24,,4696.7448776779,0,570,success,4,19,31
22,,5210.4849119731,0,567,success,2,20,31
5,,4949.3906686328,0,587,success,5,21,31
5,,5065.6932481104,0,551,success,5,22,31
25,,1045.6075890829,0,544,success,5,23,31
36,,4974.0893531741,0,540,success,6,24,31
26,,964.148847416,0,578,success,6,25,31
21,,5252.6431364784,0,600,success,1,26,31
86,,1908.6559721569,0,528,success,6,27,31
34,,4966.6859556553,1271,0,gamble,4,28,31
2,,2919.1291083516,0,457,success,2,29,31
34,,1054.9930311823,1280,0,gamble,4,30,31
31,,4646.2377973719,0,506,success,1,31,31
35,,4844.4297441733,0,501,success,5,32,31
3,,0,0,495,success,3,33,31
25,,4986.7467055176,0,511,success,5,34,31
36,,2935.3519208623,1191,0,gamble,6,35,31
3,,1120.1078970273,0,510,success,3,36,31
25,,5330.0377883794,0,498,success,5,37,31
3,,4652.0499202483,0,527,success,3,38,31
3,,0,0,538,success,3,39,31
6,,1035.4009597313,0,410,success,6,40,31
1,,0,0,521,success,1,41,31
26,,4782.6486938054,0,465,success,6,42,31
21,,4600.6867714272,0,422,success,1,43,31
26,,5003.4785025748,0,544,success,6,44,31
26,,3012.5113690077,0,541,success,6,45,31
1,,1211.1860275317,0,589,success,1,46,31
4,,5240.9307605252,0,587,success,4,47,31
31,,1014.0542637307,1802,0,gamble,1,48,31
4,,5005.5562920729,0,518,success,4,49,31
75,,1912.5200020708,0,0,earlyFail,5,50,31
4,,4793.5140076328,0,544,success,4,51,31
1,,4901.6548778732,0,528,success,1,52,31
24,,4898.3067244899,0,570,success,4,53,31
5,,0,0,546,success,5,54,31
6,,3088.3114262171,0,568,success,6,55,31
1,,4705.6769786522,0,430,success,1,56,31
5,,2999.1707440287,0,531,success,5,57,31
33,,5145.6474061147,0,585,success,3,58,31
5,,5288.6054087539,0,548,success,5,59,31
25,,3026.0216485084,0,535,success,5,60,31
3,,5082.4386240479,0,477,success,3,61,31
32,,3001.6021102865,0,392,success,2,62,31
22,,1073.9908585212,0,478,success,2,63,31
5,,1057.8314048067,0,527,success,5,64,31
2,,0,0,580,success,2,65,31
23,,4801.3717880973,0,577,success,3,66,31
6,,0,0,517,success,6,67,31
35,,2960.0172328866,1728,0,gamble,5,68,31
21,,5003.483807096,0,507,success,1,69,31
3,,5032.2182452831,0,513,success,3,70,31
23,,1046.6037431508,0,520,success,3,71,31
6,,5207.4274274129,0,542,success,6,72,31
1,,2990.6708617733,0,619,success,1,73,31
21,,3020.8579883425,0,519,success,1,74,31
5,,3107.4757666137,0,597,success,5,75,31
