,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,indexOf,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,uniqueid,viewTime
7968,,21.0,,,,,,4278.067470626453,0.0,,,265.0,,success,1,,,,44.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7969,,3.0,,,,,,0.0,0.0,,,181.0,,success,3,,,,45.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7970,,4.0,,,,,,1790.9016909865404,0.0,,,156.0,,success,4,,,,46.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7971,,22.0,,,,,,6729.2543279933225,0.0,,,345.0,,success,2,,,,47.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7972,,33.0,,,,,,1811.572003780778,0.0,,,208.0,,success,3,,,,48.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7973,,75.0,,,,,,1966.351290921366,0.0,,,454.0,,success,5,,,,49.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7974,,6.0,,,,,,0.0,0.0,,,406.0,,success,6,,,,50.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7975,,4.0,,,,,,6736.679638969996,0.0,,,351.0,,success,4,,,,51.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7976,,3.0,,,,,,4328.782433141028,0.0,,,473.0,,success,3,,,,52.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7977,,3.0,,,,,,1801.1522840384964,0.0,,,438.0,,success,3,,,,53.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7978,,26.0,,,,,,1512.199532415351,0.0,,,302.0,,success,6,,,,54.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7979,,32.0,,,,,,4149.254589902384,0.0,,,282.0,,success,2,,,,55.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7980,,4.0,,,,,,0.0,0.0,,,171.0,,success,4,,,,56.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7981,,1.0,,,,,,4368.233535654047,0.0,,,244.0,,success,1,,,,57.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7982,,3.0,,,,,,0.0,0.0,,,283.0,,success,3,,,,58.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7983,,1.0,,,,,,6750.0,0.0,,,193.0,,success,1,,,,59.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7984,,22.0,,,,,,4152.885780203003,0.0,,,0.0,,fail,2,,,,60.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7985,,2.0,,,,,,0.0,0.0,,,0.0,,fail,2,,,,61.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7986,,3.0,,,,,,1599.6194636422408,0.0,,,0.0,,fail,3,,,,62.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7987,,36.0,,,,,,4344.284630579289,0.0,,,0.0,,fail,6,,,,63.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7988,,4.0,,,,,,1694.6025580354296,0.0,,,0.0,,fail,4,,,,64.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7989,,3.0,,,,,,6739.015250168035,0.0,,,645.0,,success,3,,,,65.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7990,,25.0,,,,,,4288.716319066022,0.0,,,0.0,,fail,5,,,,66.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7991,,4.0,,,,,,4265.455232303609,0.0,,,202.0,,success,4,,,,67.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7992,,33.0,,,,,,6750.0,0.0,,,248.0,,success,3,,,,68.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7993,,24.0,,,,,,4132.963207273309,0.0,,,288.0,,success,4,,,,69.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7994,,26.0,,,,,,6710.606283372048,0.0,,,291.0,,success,6,,,,70.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7995,,31.0,,,,,,4291.915435216206,0.0,,,0.0,,fail,1,,,,71.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7996,,3.0,,,,,,6710.92195721837,0.0,,,322.0,,success,3,,,,72.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7997,,21.0,,,,,,6750.0,0.0,,,0.0,,fail,1,,,,73.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7998,,34.0,,,,,,6745.917846789327,0.0,,,0.0,,fail,4,,,,74.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
7999,,35.0,,,,,,1789.7702600134828,0.0,,,400.0,,success,5,,,,75.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8000,,1.0,,,,,,1680.6499996894472,0.0,,,0.0,,fail,1,,,,76.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8001,,2.0,,,,,,4326.843239265021,0.0,,,0.0,,fail,2,,,,77.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8002,,2.0,,,,,,0.0,0.0,,,0.0,,fail,2,,,,78.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8003,,2.0,,,,,,0.0,0.0,,,0.0,,fail,2,,,,79.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8004,,6.0,,,,,,6637.158480937246,0.0,,,0.0,,fail,6,,,,80.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8005,,36.0,,,,,,6750.0,0.0,,,424.0,,success,6,,,,81.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8006,,24.0,,,,,,6750.0,0.0,,,38.0,,success,4,,,,82.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8007,,26.0,,,,,,4171.237711481107,0.0,,,643.0,,success,6,,,,83.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8008,,2.0,,,,,,4235.918957559217,0.0,,,0.0,,fail,2,,,,84.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8009,,2.0,,,,,,6750.0,0.0,,,0.0,,fail,2,,,,85.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8010,,23.0,,,,,,4229.055059129779,0.0,,,0.0,,earlyFail,3,,,,86.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8011,,5.0,,,,,,0.0,0.0,,,381.0,,success,5,,,,87.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8012,,4.0,,,,,,4038.1999534797083,0.0,,,0.0,,fail,4,,,,88.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8013,,2.0,,,,,,6750.0,0.0,,,0.0,,fail,2,,,,89.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8014,,35.0,,,,,,4386.09576943062,0.0,,,354.0,,success,5,,,,90.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8015,,5.0,,,,,,1796.9344993295942,0.0,,,389.0,,success,5,,,,91.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8016,,2.0,,,,,,3833.7727741401313,0.0,,,0.0,,fail,2,,,,92.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8017,,31.0,,,,,1703099.0,6750.0,0.0,,,0.0,,fail,1,,,,93.0,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8018,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8019,0.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8020,,,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,,,,,,,,,,,,,,,
8021,,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,,,,,,,,,,,,,,,,
8022,,,,,,,,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,,,,,,,,,,
8023,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,,,,,,,,,,,,,,,,,
8024,0.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,
8025,,,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,,,,,,,,,,,,,,,
8026,,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,,,,,,,,,,,,,,,,
8027,,,,,,,,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,,,,,,,,,,
8028,,,,A2NBEHPIV2O3B2:3VHP9MDGRNK2U4PZCIXLSPIDLYNCFP,,,,,,,,,,,,,,,,,
8029,,,Begin,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8030,,,NextPage,,,,,,,0.0,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,2650.0
8031,,,NextPage,,,,,,,1.0,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,25678.0
8032,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,33572.0
8033,,,FinishInstructions,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,27992.0
8034,,25.0,,,,,,6693.632317638166,0.0,,,338.0,,success,5,,,,1.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8035,,23.0,,,,,,6689.123920361323,0.0,,,388.0,,success,3,,,,2.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8036,,3.0,,,,,,0.0,0.0,,,375.0,,success,3,,,,3.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8037,,1.0,,,,,,0.0,0.0,,,372.0,,success,1,,,,4.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8038,,1.0,,,,,,1632.0878159751364,828.0,,,0.0,,gamble,1,,,,5.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8039,,2.0,,,,,,1702.3792899203725,0.0,,,367.0,,success,2,,,,6.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8040,,36.0,,,,,,6690.5596854552805,0.0,,,403.0,,success,6,,,,7.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8041,,1.0,,,,,,4383.321872685592,544.0,,,0.0,,gamble,1,,,,8.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8042,,3.0,,,,,,0.0,0.0,,,359.0,,success,3,,,,9.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8043,,3.0,,,,,,4222.054173361838,0.0,,,362.0,,success,3,,,,10.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8044,,22.0,,,,,,6676.98290727363,0.0,,,339.0,,success,2,,,,11.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8045,,36.0,,,,,,4254.305093980072,0.0,,,334.0,,success,6,,,,12.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8046,,24.0,,,,,,1746.991731884597,0.0,,,395.0,,success,4,,,,13.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8047,,2.0,,,,,,4193.0554679012,0.0,,,420.0,,success,2,,,,14.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8048,,5.0,,,,,,4293.906859568154,0.0,,,438.0,,success,5,,,,15.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8049,,32.0,,,,,,1744.8136841808173,615.0,,,0.0,,gamble,2,,,,16.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8050,,75.0,,,,,,2062.229753812512,720.0,,,0.0,,gamble,5,,,,17.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8051,,1.0,,,,,,0.0,0.0,,,347.0,,success,1,,,,18.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8052,,3.0,,,,,,1836.4082494317818,0.0,,,0.0,,earlyFail,3,,,,19.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8053,,5.0,,,,,,1708.9132205697924,0.0,,,377.0,,success,5,,,,20.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8054,,26.0,,,,,,1699.1907027471466,0.0,,,309.0,,success,6,,,,21.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8055,,5.0,,,,,,0.0,0.0,,,362.0,,success,5,,,,22.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8056,,23.0,,,,,,1717.610509895277,0.0,,,431.0,,success,3,,,,23.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8057,,4.0,,,,,,6750.0,0.0,,,342.0,,success,4,,,,24.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8058,,86.0,,,,,,2032.6794675924784,0.0,,,372.0,,success,6,,,,25.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8059,,6.0,,,,,,0.0,0.0,,,370.0,,success,6,,,,26.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8060,,6.0,,,,,,6750.0,0.0,,,307.0,,success,6,,,,27.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8061,,6.0,,,,,,1783.9657337418955,0.0,,,370.0,,success,6,,,,28.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8062,,2.0,,,,,,4379.681603129485,0.0,,,341.0,,success,2,,,,29.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8063,,32.0,,,,,,4280.368855797135,838.0,,,0.0,,gamble,2,,,,30.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8064,,1.0,,,,,,0.0,0.0,,,342.0,,success,1,,,,31.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8065,,2.0,,,,,,6750.0,0.0,,,346.0,,success,2,,,,32.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8066,,1.0,,,,,,4173.533226073844,0.0,,,365.0,,success,1,,,,33.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8067,,6.0,,,,,,0.0,0.0,,,367.0,,success,6,,,,34.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8068,,22.0,,,,,,4254.868536015142,0.0,,,314.0,,success,2,,,,35.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8069,,2.0,,,,,,0.0,0.0,,,312.0,,success,2,,,,36.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8070,,36.0,,,,,,1766.3429704171606,0.0,,,385.0,,success,6,,,,37.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8071,,6.0,,,,,,4152.460467130556,0.0,,,346.0,,success,6,,,,38.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8072,,6.0,,,,,,1572.6451177751683,0.0,,,412.0,,success,6,,,,39.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8073,,3.0,,,,,,1603.8506521704212,0.0,,,428.0,,success,3,,,,40.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8074,,26.0,,,,,,6750.0,0.0,,,365.0,,success,6,,,,41.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8075,,21.0,,,,,,1794.3852893909336,0.0,,,417.0,,success,1,,,,42.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8076,,5.0,,,,,,1751.1688305674295,0.0,,,356.0,,success,5,,,,43.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8077,,24.0,,,,,,4273.601015158048,0.0,,,331.0,,success,4,,,,44.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8078,,1.0,,,,,,6738.953371045505,442.0,,,0.0,,gamble,1,,,,45.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8079,,2.0,,,,,,0.0,0.0,,,381.0,,success,2,,,,46.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8080,,25.0,,,,,,1768.9501678786755,0.0,,,386.0,,success,5,,,,47.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8081,,23.0,,,,,,4294.99863283339,0.0,,,385.0,,success,3,,,,48.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8082,,3.0,,,,,,6714.174801532655,0.0,,,407.0,,success,3,,,,49.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8083,,4.0,,,,,,4221.211437806938,626.0,,,0.0,,gamble,4,,,,50.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8084,,6.0,,,,,,0.0,0.0,,,386.0,,success,6,,,,51.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8085,,3.0,,,,,,6749.784812990366,0.0,,,370.0,,success,3,,,,52.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8086,,22.0,,,,,,1625.1824901328305,0.0,,,411.0,,success,2,,,,53.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8087,,35.0,,,,,,1641.959340732163,821.0,,,0.0,,gamble,5,,,,54.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8088,,3.0,,,,,,4332.185860681946,0.0,,,340.0,,success,3,,,,55.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8089,,33.0,,,,,,6625.24204339606,686.0,,,0.0,,gamble,3,,,,56.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8090,,4.0,,,,,,4241.17440382431,0.0,,,381.0,,success,4,,,,57.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8091,,2.0,,,,,,6660.958717114601,702.0,,,0.0,,gamble,2,,,,58.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8092,,26.0,,,,,,4361.950639270365,0.0,,,375.0,,success,6,,,,59.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8093,,33.0,,,,,,1812.0013996600187,0.0,,,0.0,,earlyFail,3,,,,60.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8094,,1.0,,,,,,1758.969404112548,847.0,,,0.0,,gamble,1,,,,61.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8095,,4.0,,,,,,6750.0,0.0,,,377.0,,success,4,,,,62.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8096,,5.0,,,,,,0.0,0.0,,,392.0,,success,5,,,,63.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8097,,6.0,,,,,,6750.0,0.0,,,322.0,,success,6,,,,64.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8098,,34.0,,,,,,4293.26941868015,569.0,,,0.0,,gamble,4,,,,65.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8099,,4.0,,,,,,1828.2595698468772,0.0,,,426.0,,success,4,,,,66.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8100,,2.0,,,,,,4093.8919214552197,0.0,,,288.0,,success,2,,,,67.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8101,,4.0,,,,,,0.0,0.0,,,358.0,,success,4,,,,68.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8102,,25.0,,,,,,4228.014404036292,0.0,,,468.0,,success,5,,,,69.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8103,,2.0,,,,,,1765.7707105394684,0.0,,,344.0,,success,2,,,,70.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8104,,35.0,,,,,,4231.896551089391,558.0,,,0.0,,gamble,5,,,,71.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8105,,4.0,,,,,,1920.3836714299166,0.0,,,321.0,,success,4,,,,72.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8106,,3.0,,,,,,0.0,0.0,,,309.0,,success,3,,,,73.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8107,,21.0,,,,,,6683.779728051306,0.0,,,346.0,,success,1,,,,74.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8108,,5.0,,,,,,0.0,0.0,,,383.0,,success,5,,,,75.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8109,,24.0,,,,,,6750.0,0.0,,,366.0,,success,4,,,,76.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8110,,33.0,,,,,,4278.352670282072,0.0,,,404.0,,success,3,,,,77.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8111,,34.0,,,,,,1532.5736290381503,0.0,,,347.0,,success,4,,,,78.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8112,,1.0,,,,,,6744.7072193675285,0.0,,,377.0,,success,1,,,,79.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8113,,31.0,,,,,,1821.6896242253813,576.0,,,0.0,,gamble,1,,,,80.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8114,,5.0,,,,,,6750.0,0.0,,,365.0,,success,5,,,,81.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8115,,21.0,,,,,,4398.605100392861,0.0,,,390.0,,success,1,,,,82.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8116,,31.0,,,,,,4169.911234175597,868.0,,,0.0,,gamble,1,,,,83.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8117,,2.0,,,,,,0.0,0.0,,,330.0,,success,2,,,,84.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8118,,32.0,,,,,,6583.749308626063,574.0,,,0.0,,gamble,2,,,,85.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8119,,34.0,,,,,,6750.0,0.0,,,338.0,,success,4,,,,86.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8120,,5.0,,,,,,6750.0,0.0,,,398.0,,success,5,,,,87.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8121,,4.0,,,,,,0.0,0.0,,,381.0,,success,4,,,,88.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8122,,5.0,,,,,,4156.1040256660535,0.0,,,390.0,,success,5,,,,89.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
8123,,4.0,,,,,,0.0,0.0,,,366.0,,success,4,,,,90.0,A1T79J0XQXDDGC:3U8YCDAGXPGFR1KSEIFV9NKQJBZ0QE,
