,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,trialType,understand,uniqueid,viewTime
9158,,9,,,,,,0,0,,0,,,0,,0,,failOutcome,9,,,,109,gambleLeft,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9159,,25,,,,,,0,0,,0,,,0,,0,,failOutcome,5,,,,110,gambleLeft,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9160,,38,,,,,,979.7044422,0,,0,,,0,,0,,fail,8,,,,111,gambleLeft,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9161,,25,,,,,,2115.653151,0,,0,,,0,,0,,fail,5,,,,112,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9162,,29,,,,,,1787.367139,966,,0,,,0,,0,,gamble,9,,,,113,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9163,,24,,,,,,0,0,,0,,,0,,668,,success,4,,,,114,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9164,,9,,,,,,0,0,,0,,,0,,423,,success,9,,,,115,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9165,,8,,,,,,2578.991224,0,,0,,,0,,0,,fail,8,,,,116,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9166,,31,,,,,,1440.247942,812,,0,,,0,,0,,gamble,1,,,,117,gambleLeft,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9167,,38,,,,,,929.269592,0,,0,,,0,,0,,fail,8,,,,118,gambleLeft,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9168,,34,,,,,,2515.061837,0,,0,,,0,,0,,earlyFail,4,,,,119,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9169,,35,,,,,,1364.300533,1069,,0,,,0,,0,,gamble,5,,,,120,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9170,,1,,,,,,1520.549929,679,,0,,,0,,0,,gamble,1,,,,121,gambleLeft,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9171,,4,,,,,,3355.173912,1347,,0,,,0,,0,,gamble,4,,,,122,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9172,,32,,,,,,0,0,,0,,,0,,0,,failOutcome,2,,,,123,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9173,,9,,,,,,1650.998465,0,,0,,,0,,0,,fail,9,,,,124,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9174,,1,,,,,,0,0,,0,,,0,,685,,success,1,,,,125,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9175,,21,,,,,,731.1287795,0,,0,,,0,,0,,fail,1,,,,126,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9176,,86,,,,,,2920.110624,0,,123,,,0,,277,,success,6,,,,127,gambleLeft,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9177,,35,,,,,,0,0,,0,,,0,,484,,success,5,,,,128,gambleLeft,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9178,,4,,,,,,2418.529015,429,,0,,,0,,0,,gamble,4,,,,129,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9179,,21,,,,,,1818.488864,0,,0,,,0,,0,,earlyFail,1,,,,130,gambleLeft,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9180,,24,,,,,,2426.23692,81,,0,,,0,,0,,gamble,4,,,,131,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9181,,28,,,,,1426702,0,0,,0,,,0,,380,,success,8,,,,132,gambleRight,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9182,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9183,1,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9184,,,,,,10,,,,,,,,,,,,,,,,,,,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9185,,,,,7,,,,,,,,,,,,,,,,,,,,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9186,,,,,,,,,,,,,,,5,,,,,,,,,,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9187,,,,4,,,,,,,,,,,,,,,,,,,,,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9188,,,,,,,,,,2,,,,,,,,,,,,,,,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9189,,,,,,,,,,,,,10,,,,,,,,,,,,,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9190,,,,,,,,,,,,,,,,,,,,,,,,,5,A1VEEZ5D9WXZIV:320DUZ38G7MVGIR0XUKPXEVL0Q1JGQ,
9191,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-4.html', u'instructions/instruct-ready.html']",,,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9192,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,25498
9193,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,53190
9194,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,108599
9195,,,NextPage,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-4.html,,,,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,52506
9196,,,FinishInstructions,,,,,,,,,4,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,94745
9197,,38,,,,,,1534.7685,0,,1111,,,0,,0,,earlyFail,8,,,,1,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9198,,34,,,,,,1570.052115,1147,,0,,,0,,0,,gamble,4,,,,2,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9199,,25,,,,,,838.4909435,1165,,0,,,0,,0,,gamble,5,,,,3,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9200,,31,,,,,,0,0,,0,,,0,,64,,success,1,,,,4,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9201,,31,,,,,,0,0,,0,,,0,,79,,success,1,,,,5,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9202,,8,,,,,,2747.648862,0,,1216,,,0,,0,,earlyFail,8,,,,6,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9203,,31,,,,,,1468.059393,1047,,0,,,0,,0,,gamble,1,,,,7,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9204,,22,,,,,,2246.556134,0,,1040,,,0,,0,,earlyFail,2,,,,8,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9205,,8,,,,,,518.6290276,973,,0,,,0,,0,,gamble,8,,,,9,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9206,,34,,,,,,1019.896465,928,,0,,,0,,0,,gamble,4,,,,10,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9207,,34,,,,,,2953.958346,0,,930,,,0,,0,,failOutcome,4,,,,11,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9208,,38,,,,,,2948.439362,0,,870,,,0,,25,,success,8,,,,12,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9209,,39,,,,,,2361.174317,0,,0,,,0,,0,,fail,9,,,,13,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9210,,21,,,,,,2888.625729,0,,945,,,0,,33,,success,1,,,,14,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9211,,32,,,,,,0,0,,0,,,0,,21,,success,2,,,,15,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9212,,1,,,,,,0,0,,0,,,0,,206,,success,1,,,,16,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9213,,32,,,,,,1012.320825,0,,912,,,0,,174,,success,2,,,,17,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9214,,39,,,,,,2783.494038,0,,896,,,0,,81,,success,9,,,,18,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9215,,5,,,,,,3068.127354,0,,910,,,0,,0,,earlyFail,5,,,,19,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9216,,38,,,,,,0,0,,0,,,0,,137,,success,8,,,,20,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9217,,75,,,,,,2020.91069,0,,850,,,0,,177,,success,5,,,,21,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9218,,34,,,,,,0,0,,0,,,0,,143,,success,4,,,,22,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9219,,29,,,,,,2727.753992,0,,901,,,0,,82,,success,9,,,,23,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9220,,38,,,,,,1051.014981,937,,0,,,0,,0,,gamble,8,,,,24,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9221,,4,,,,,,3177.897675,0,,945,,,0,,170,,success,4,,,,25,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9222,,28,,,,,,0,0,,0,,,0,,239,,success,8,,,,26,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9223,,24,,,,,,2525.927477,0,,1085,,,0,,28,,success,4,,,,27,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9224,,25,,,,,,1312.80269,0,,1034,,,0,,97,,success,5,,,,28,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9225,,32,,,,,,2124.278635,0,,1284,,,0,,69,,success,2,,,,29,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9226,,39,,,,,,0,0,,0,,,0,,96,,success,9,,,,30,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9227,,5,,,,,,989.3467504,0,,1002,,,0,,62,,success,5,,,,31,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9228,,9,,,,,,3031.818168,0,,855,,,0,,44,,success,9,,,,32,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9229,,25,,,,,,0,0,,0,,,0,,84,,success,5,,,,33,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9230,,4,,,,,,2185.042571,0,,954,,,0,,96,,success,4,,,,34,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9231,,22,,,,,,0,0,,0,,,0,,129,,success,2,,,,35,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9232,,2,,,,,,506.7323408,0,,1012,,,0,,98,,success,2,,,,36,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9233,,39,,,,,,2185.165655,0,,910,,,0,,24,,success,9,,,,37,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9234,,8,,,,,,1396.163899,0,,920,,,0,,0,,earlyFail,8,,,,38,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9235,,5,,,,,,2410.373814,0,,812,,,0,,90,,success,5,,,,39,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9236,,86,,,,,,1218.177124,0,,994,,,0,,0,,earlyFail,6,,,,40,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9237,,38,,,,,,0,0,,0,,,0,,0,,earlyFail,8,,,,41,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9238,,24,,,,,,1893.424474,0,,920,,,0,,64,,success,4,,,,42,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9239,,2,,,,,,0,0,,0,,,0,,84,,success,2,,,,43,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9240,,1,,,,,,1966.702778,0,,888,,,0,,51,,success,1,,,,44,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9241,,75,,,,,,889.4164235,1337,,0,,,0,,0,,gamble,5,,,,45,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9242,,31,,,,,,3174.885518,0,,886,,,0,,0,,earlyFail,1,,,,46,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9243,,34,,,,,,2805.193582,0,,808,,,0,,0,,earlyFail,4,,,,47,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9244,,8,,,,,,0,0,,0,,,0,,0,,earlyFail,8,,,,48,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9245,,39,,,,,,2878.999769,0,,938,,,0,,77,,success,9,,,,49,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9246,,35,,,,,,1345.112187,0,,838,,,0,,0,,earlyFail,5,,,,50,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9247,,1,,,,,,0,0,,0,,,0,,21,,success,1,,,,51,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9248,,32,,,,,,0,0,,0,,,0,,78,,success,2,,,,52,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9249,,21,,,,,,2840.501495,0,,870,,,0,,45,,success,1,,,,53,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9250,,4,,,,,,0,0,,0,,,0,,33,,success,4,,,,54,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9251,,4,,,,,,1634.483128,0,,915,,,0,,0,,earlyFail,4,,,,55,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9252,,31,,,,,,1575.549736,0,,923,,,0,,0,,earlyFail,1,,,,56,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9253,,35,,,,,,3292.820788,0,,786,,,0,,61,,success,5,,,,57,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9254,,25,,,,,,1883.864164,0,,1033,,,0,,68,,success,5,,,,58,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9255,,32,,,,,,545.6551913,0,,1012,,,0,,0,,earlyFail,2,,,,59,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9256,,21,,,,,,1978.502327,0,,862,,,0,,0,,failOutcome,1,,,,60,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9257,,32,,,,,,3113.174521,0,,867,,,0,,41,,success,2,,,,61,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9258,,35,,,,,,2328.456118,0,,1015,,,0,,34,,success,5,,,,62,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9259,,8,,,,,,1304.315331,0,,904,,,0,,95,,success,8,,,,63,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9260,,5,,,,,,0,0,,0,,,0,,71,,success,5,,,,64,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9261,,28,,,,,,1645.434694,0,,782,,,0,,108,,success,8,,,,65,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9262,,34,,,,,,2974.080575,0,,1355,,,0,,0,,earlyFail,4,,,,66,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9263,,24,,,,,,741.2192446,0,,917,,,0,,90,,success,4,,,,67,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9264,,24,,,,,,0,0,,0,,,0,,14,,success,4,,,,68,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9265,,22,,,,,,2959.906424,0,,784,,,0,,57,,success,2,,,,69,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9266,,22,,,,,,3029.839946,0,,674,,,0,,81,,success,2,,,,70,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9267,,38,,,,,,2710.143325,0,,830,,,0,,159,,success,8,,,,71,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9268,,86,,,,,,562.1254196,0,,806,,,0,,0,,earlyFail,6,,,,72,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9269,,25,,,,,,0,0,,0,,,0,,100,,success,5,,,,73,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9270,,2,,,,,,1862.853396,0,,804,,,0,,46,,success,2,,,,74,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9271,,1,,,,,,2023.356701,1041,,0,,,0,,0,,gamble,1,,,,75,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9272,,1,,,,,,1576.665059,960,,0,,,0,,0,,gamble,1,,,,76,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9273,,2,,,,,,2064.940588,0,,0,,,0,,0,,fail,2,,,,77,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9274,,86,,,,,,3445.302533,0,,857,,,0,,88,,success,6,,,,78,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9275,,25,,,,,,666.4876255,0,,875,,,0,,24,,success,5,,,,79,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9276,,5,,,,,,1835.970863,0,,1388,,,0,,53,,success,5,,,,80,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9277,,22,,,,,,2098.980217,0,,903,,,0,,28,,success,2,,,,81,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9278,,9,,,,,,0,0,,0,,,0,,55,,success,9,,,,82,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9279,,4,,,,,,0,0,,0,,,0,,101,,success,4,,,,83,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9280,,28,,,,,,1172.529301,0,,969,,,0,,17,,success,8,,,,84,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9281,,39,,,,,,1800.948876,0,,824,,,0,,63,,success,9,,,,85,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9282,,75,,,,,,2572.370209,0,,879,,,0,,97,,success,5,,,,86,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9283,,29,,,,,,3126.456723,0,,853,,,0,,19,,success,9,,,,87,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9284,,24,,,,,,0,0,,0,,,0,,145,,success,4,,,,88,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9285,,5,,,,,,0,0,,0,,,0,,55,,success,5,,,,89,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9286,,34,,,,,,0,0,,0,,,0,,105,,success,4,,,,90,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9287,,29,,,,,,0,0,,0,,,0,,0,,earlyFail,9,,,,91,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9288,,21,,,,,,3243.853312,0,,962,,,0,,60,,success,1,,,,92,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9289,,28,,,,,,1204.174627,0,,846,,,0,,128,,success,8,,,,93,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9290,,2,,,,,,3421.442231,0,,758,,,0,,16,,success,2,,,,94,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9291,,28,,,,,,0,0,,0,,,0,,177,,success,8,,,,95,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9292,,21,,,,,,0,0,,0,,,0,,92,,success,1,,,,96,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9293,,24,,,,,,2206.178101,0,,914,,,0,,92,,success,4,,,,97,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9294,,28,,,,,,1209.535762,0,,931,,,0,,86,,success,8,,,,98,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9295,,2,,,,,,770.3959039,0,,813,,,0,,0,,earlyFail,2,,,,99,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9296,,8,,,,,,3270.083329,0,,830,,,0,,27,,success,8,,,,100,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9297,,21,,,,,,0,0,,0,,,0,,128,,success,1,,,,101,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9298,,35,,,,,,2663.411097,0,,769,,,0,,0,,earlyFail,5,,,,102,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9299,,31,,,,,,3402.058684,0,,1159,,,0,,125,,success,1,,,,103,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9300,,4,,,,,,2005.588531,1016,,0,,,0,,0,,gamble,4,,,,104,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9301,,9,,,,,,659.471675,1110,,0,,,0,,0,,gamble,9,,,,105,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9302,,35,,,,,,0,0,,0,,,0,,0,,earlyFail,5,,,,106,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9303,,9,,,,,,0,0,,0,,,0,,81,,success,9,,,,107,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9304,,5,,,,,,2903.810334,0,,903,,,0,,133,,success,5,,,,108,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9305,,9,,,,,,1919.212301,0,,700,,,0,,56,,success,9,,,,109,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9306,,38,,,,,,1136.319943,0,,833,,,0,,33,,success,8,,,,110,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9307,,29,,,,,,2217.945549,0,,1006,,,0,,0,,earlyFail,9,,,,111,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9308,,29,,,,,,0,0,,0,,,0,,111,,success,9,,,,112,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9309,,9,,,,,,2296.491013,0,,953,,,0,,114,,success,9,,,,113,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9310,,32,,,,,,1124.431146,0,,882,,,0,,112,,success,2,,,,114,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9311,,1,,,,,,2275.787745,0,,1120,,,0,,93,,success,1,,,,115,gambleLeft,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9312,,9,,,,,,3384.205766,0,,862,,,0,,69,,success,9,,,,116,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
9313,,4,,,,,,2258.705821,920,,0,,,0,,0,,gamble,4,,,,117,gambleRight,,APZSK81LXVOST:3FE7TXL1LINMNBN6T5J9SBD642XQ2E,
